C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202207_4005.csv
C,Report generated 2023-01-09 14:16:14 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2022-07-28","16","4295","LD.BRISTLRI12.5","13","135.73","0.0","-0.68","135.05"
"D","2022-07-28","16","4298","LD.PHILIPD 23","19","135.73","0.0","-2.05","133.68"
"D","2022-07-28","16","4299","LD.WAMPNOAG12.5","38","135.73","0.0","-2.36","133.37"
"D","2022-07-28","16","4301","LD.FRNKLNSQ11.5","118","135.73","0.0","-2.95","132.78"
"D","2022-07-28","16","4302","LD.ADMIRAL 23  ","30","135.73","0.0","-1.37","134.36"
"D","2022-07-28","16","4821","LD.CLARKSON12.5T1 LD","27","135.73","0.0","-1.37","134.36"
"D","2022-07-28","16","4822","LD.CLARKSON12.5T2 LD","25","135.73","0.0","-1.37","134.36"
"D","2022-07-28","16","4825","LD.DAVISVIL34.5T1 LD","9","135.73","0.0","-0.74","134.99"
"D","2022-07-28","16","4826","LD.DAVISVIL34.5T2 LD","15","135.73","0.0","-0.98","134.75"
"D","2022-07-28","16","4893","LD.OLD_BAPT12.5T1 LD","7","135.73","0.0","-0.74","134.99"
"D","2022-07-28","16","4894","LD.OLD_BAPT12.5T2 LD","8","135.73","0.0","-0.98","134.75"
"D","2022-07-28","16","4904","LD.SOKANSET23  T1 LD","15","135.73","0.0","-1.55","134.18"
"D","2022-07-28","16","4905","LD.SOKANSET23  T2 LD","16","135.73","0.0","-1.55","134.18"
"D","2022-07-28","16","4910","LD.WARREN  12.5T1 LD","12","135.73","0.0","-1.71","134.02"
"D","2022-07-28","16","4911","LD.WARREN  12.5T2 LD","10","135.73","0.0","-0.68","135.05"
"D","2022-07-28","16","4912","LD.WARREN  23  T5 LD","6","135.73","0.0","-0.68","135.05"
"D","2022-07-28","16","4913","LD.WARREN  23  T6 LD","19","135.73","0.0","-1.71","134.02"
"D","2022-07-28","16","10474","LD.DEXTR_RI13.8","13","135.73","0.0","-0.93","134.8"
"D","2022-07-28","16","10684","LD.JOHNSTON12.5","44","135.73","0.0","-2.9","132.83"
"D","2022-07-28","16","10813","LD.FRNKLNSQ12.5","50","135.73","0.0","-2.95","132.78"
"D","2022-07-28","16","10888","LD.KILVERT 12.5","26","135.73","0.0","-1.55","134.18"
"D","2022-07-28","16","15918","LD.TOWER_HL13.0","22","135.73","0.0","-0.4","135.33"
"D","2022-07-28","16","39678","LD.WOONSCKT13.8","14","135.73","0.0","-1.37","134.36"
"D","2022-07-28","16","46608","LD.HILND_PK13.8","19","135.73","0.0","-0.22","135.51"
"D","2022-07-28","16","46960","LD.CHASE_HL12.5","3","135.73","0.0","0.59","136.32"
"D","2022-07-28","16","47381","LD.N_LONDON12.5","19","135.73","0.0","-1.85","133.88"
"D","2022-07-28","16","48168","LD.KENTCNTY12.5","27","135.73","0.0","-1.51","134.22"
"D","2022-07-28","16","49016","LD.DRUMROCK12.5","11","135.73","0.0","-1.55","134.18"
"D","2022-07-28","16","68506","LD.JEPSON  13.8","24","135.73","0.0","-0.49","135.24"
"D","2022-07-28","16","68507","LD.JEPSON  69  ","42","135.73","0.0","-0.49","135.24"
"D","2022-07-28","16","68508","LD.JEPSON  23  ","29","135.73","0.0","-0.49","135.24"
"D","2022-07-28","16","69268","LD.DUNNL_PK13.8","33","135.73","0.0","0.36","136.09"
"D","2022-07-28","17","4197","LD.NASNVILL13.8","16","331.04","0.0","-2.69","328.35"
"D","2022-07-28","17","4216","LD.WSHNGTN 14.4","41","331.04","0.0","0.03","331.07"
"D","2022-07-28","17","4217","LD.PAWTUCKT13.8","40","331.04","0.0","2.57","333.61"
"D","2022-07-28","17","4218","LD.VALLEY  13.8","29","331.04","0.0","1.58","332.62"
"D","2022-07-28","17","4219","LD.STAPLES 13.8","16","331.04","0.0","1.19","332.23"
"D","2022-07-28","17","4220","LD.RVERSIDE13.8","30","331.04","0.0","0.03","331.07"
"D","2022-07-28","17","4221","LD.FARNUM  23","1","331.04","0.0","-1.92","329.12"
"D","2022-07-28","17","4255","LD.KENTCNTY34.5","64","331.04","0.0","-2.56","328.48"
"D","2022-07-28","17","4275","LD.TIVERTON12.5","23","331.04","0.0","-5.0","326.04"
"D","2022-07-28","17","4276","LD.WOOD_RV 34.5","33","331.04","0.0","2.06","333.1"
"D","2022-07-28","17","4277","LD.KENYON  12.5","14","331.04","0.0","1.83","332.87"
"D","2022-07-28","17","4279","LD.W_KNGSTN34.5","59","331.04","0.0","1.32","332.36"
"D","2022-07-28","17","4280","LD.DRUMROCK23","52","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","4282","LD.PONTIAC 12.5","30","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","4283","LD.LINCOLN 12.5","39","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","4285","LD.W_CRNSTN12.5","18","331.04","0.0","-4.71","326.33"
"D","2022-07-28","17","4286","LD.JOHNSTON23","41","331.04","0.0","-5.81","325.23"
"D","2022-07-28","17","4287","LD.PUTNM_PK12.5","34","331.04","0.0","-4.4","326.64"
"D","2022-07-28","17","4288","LD.WOLF_HL 23","19","331.04","0.0","-4.02","327.02"
"D","2022-07-28","17","4289","LD.FARNPIKE12.5","28","331.04","0.0","-3.75","327.29"
"D","2022-07-28","17","4295","LD.BRISTLRI12.5","14","331.04","0.0","-0.15","330.89"
"D","2022-07-28","17","4298","LD.PHILIPD 23","19","331.04","0.0","-3.62","327.42"
"D","2022-07-28","17","4299","LD.WAMPNOAG12.5","40","331.04","0.0","-4.43","326.61"
"D","2022-07-28","17","4301","LD.FRNKLNSQ11.5","119","331.04","0.0","-5.91","325.13"
"D","2022-07-28","17","4302","LD.ADMIRAL 23  ","34","331.04","0.0","-2.18","328.86"
"D","2022-07-28","17","4821","LD.CLARKSON12.5T1 LD","26","331.04","0.0","-2.18","328.86"
"D","2022-07-28","17","4822","LD.CLARKSON12.5T2 LD","27","331.04","0.0","-2.18","328.86"
"D","2022-07-28","17","4825","LD.DAVISVIL34.5T1 LD","9","331.04","0.0","-0.78","330.26"
"D","2022-07-28","17","4826","LD.DAVISVIL34.5T2 LD","15","331.04","0.0","-1.29","329.75"
"D","2022-07-28","17","4893","LD.OLD_BAPT12.5T1 LD","9","331.04","0.0","-0.78","330.26"
"D","2022-07-28","17","4894","LD.OLD_BAPT12.5T2 LD","7","331.04","0.0","-1.29","329.75"
"D","2022-07-28","17","4904","LD.SOKANSET23  T1 LD","16","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","4905","LD.SOKANSET23  T2 LD","16","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","4910","LD.WARREN  12.5T1 LD","12","331.04","0.0","-2.78","328.26"
"D","2022-07-28","17","4911","LD.WARREN  12.5T2 LD","12","331.04","0.0","-0.15","330.89"
"D","2022-07-28","17","4912","LD.WARREN  23  T5 LD","7","331.04","0.0","-0.15","330.89"
"D","2022-07-28","17","4913","LD.WARREN  23  T6 LD","20","331.04","0.0","-2.78","328.26"
"D","2022-07-28","17","10474","LD.DEXTR_RI13.8","15","331.04","0.0","0.06","331.1"
"D","2022-07-28","17","10684","LD.JOHNSTON12.5","53","331.04","0.0","-5.81","325.23"
"D","2022-07-28","17","10813","LD.FRNKLNSQ12.5","50","331.04","0.0","-5.91","325.13"
"D","2022-07-28","17","10888","LD.KILVERT 12.5","29","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","15918","LD.TOWER_HL13.0","24","331.04","0.0","0.06","331.1"
"D","2022-07-28","17","39678","LD.WOONSCKT13.8","12","331.04","0.0","-2.18","328.86"
"D","2022-07-28","17","46608","LD.HILND_PK13.8","19","331.04","0.0","0.79","331.83"
"D","2022-07-28","17","46960","LD.CHASE_HL12.5","6","331.04","0.0","1.9","332.94"
"D","2022-07-28","17","47381","LD.N_LONDON12.5","20","331.04","0.0","-3.35","327.69"
"D","2022-07-28","17","48168","LD.KENTCNTY12.5","27","331.04","0.0","-2.56","328.48"
"D","2022-07-28","17","49016","LD.DRUMROCK12.5","13","331.04","0.0","-2.64","328.4"
"D","2022-07-28","17","68506","LD.JEPSON  13.8","24","331.04","0.0","1.18","332.22"
"D","2022-07-28","17","68507","LD.JEPSON  69  ","42","331.04","0.0","1.18","332.22"
"D","2022-07-28","17","68508","LD.JEPSON  23  ","30","331.04","0.0","1.18","332.22"
"D","2022-07-28","17","69268","LD.DUNNL_PK13.8","35","331.04","0.0","2.47","333.51"
"D","2022-07-28","18","4197","LD.NASNVILL13.8","20","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4216","LD.WSHNGTN 14.4","40","351.16","0.0","1.16","352.32"
"D","2022-07-28","18","4217","LD.PAWTUCKT13.8","40","351.16","0.0","4.06","355.22"
"D","2022-07-28","18","4218","LD.VALLEY  13.8","29","351.16","0.0","2.97","354.13"
"D","2022-07-28","18","4219","LD.STAPLES 13.8","19","351.16","0.0","2.57","353.73"
"D","2022-07-28","18","4220","LD.RVERSIDE13.8","32","351.16","0.0","1.23","352.39"
"D","2022-07-28","18","4221","LD.FARNUM  23","1","351.16","0.0","-0.99","350.17"
"D","2022-07-28","18","4255","LD.KENTCNTY34.5","59","351.16","0.0","-1.81","349.35"
"D","2022-07-28","18","4275","LD.TIVERTON12.5","25","351.16","0.0","-3.62","347.54"
"D","2022-07-28","18","4276","LD.WOOD_RV 34.5","36","351.16","0.0","3.15","354.31"
"D","2022-07-28","18","4277","LD.KENYON  12.5","16","351.16","0.0","2.9","354.06"
"D","2022-07-28","18","4279","LD.W_KNGSTN34.5","60","351.16","0.0","2.3","353.46"
"D","2022-07-28","18","4280","LD.DRUMROCK23","51","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4282","LD.PONTIAC 12.5","28","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4283","LD.LINCOLN 12.5","39","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4285","LD.W_CRNSTN12.5","19","351.16","0.0","-4.03","347.13"
"D","2022-07-28","18","4286","LD.JOHNSTON23","44","351.16","0.0","-5.19","345.97"
"D","2022-07-28","18","4287","LD.PUTNM_PK12.5","34","351.16","0.0","-3.68","347.48"
"D","2022-07-28","18","4288","LD.WOLF_HL 23","21","351.16","0.0","-3.26","347.9"
"D","2022-07-28","18","4289","LD.FARNPIKE12.5","28","351.16","0.0","-3.0","348.16"
"D","2022-07-28","18","4295","LD.BRISTLRI12.5","14","351.16","0.0","1.11","352.27"
"D","2022-07-28","18","4298","LD.PHILIPD 23","18","351.16","0.0","-2.76","348.4"
"D","2022-07-28","18","4299","LD.WAMPNOAG12.5","40","351.16","0.0","-3.64","347.52"
"D","2022-07-28","18","4301","LD.FRNKLNSQ11.5","115","351.16","0.0","-5.28","345.88"
"D","2022-07-28","18","4302","LD.ADMIRAL 23  ","33","351.16","0.0","-1.3","349.86"
"D","2022-07-28","18","4821","LD.CLARKSON12.5T1 LD","24","351.16","0.0","-1.3","349.86"
"D","2022-07-28","18","4822","LD.CLARKSON12.5T2 LD","25","351.16","0.0","-1.3","349.86"
"D","2022-07-28","18","4825","LD.DAVISVIL34.5T1 LD","10","351.16","0.0","0.09","351.25"
"D","2022-07-28","18","4826","LD.DAVISVIL34.5T2 LD","15","351.16","0.0","-0.41","350.75"
"D","2022-07-28","18","4893","LD.OLD_BAPT12.5T1 LD","10","351.16","0.0","0.09","351.25"
"D","2022-07-28","18","4894","LD.OLD_BAPT12.5T2 LD","8","351.16","0.0","-0.41","350.75"
"D","2022-07-28","18","4904","LD.SOKANSET23  T1 LD","16","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4905","LD.SOKANSET23  T2 LD","16","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","4910","LD.WARREN  12.5T1 LD","13","351.16","0.0","-1.81","349.35"
"D","2022-07-28","18","4911","LD.WARREN  12.5T2 LD","12","351.16","0.0","1.11","352.27"
"D","2022-07-28","18","4912","LD.WARREN  23  T5 LD","7","351.16","0.0","1.11","352.27"
"D","2022-07-28","18","4913","LD.WARREN  23  T6 LD","21","351.16","0.0","-1.81","349.35"
"D","2022-07-28","18","10474","LD.DEXTR_RI13.8","16","351.16","0.0","1.84","353.0"
"D","2022-07-28","18","10684","LD.JOHNSTON12.5","53","351.16","0.0","-5.19","345.97"
"D","2022-07-28","18","10813","LD.FRNKLNSQ12.5","48","351.16","0.0","-5.28","345.88"
"D","2022-07-28","18","10888","LD.KILVERT 12.5","28","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","15918","LD.TOWER_HL13.0","24","351.16","0.0","1.02","352.18"
"D","2022-07-28","18","39678","LD.WOONSCKT13.8","16","351.16","0.0","-1.3","349.86"
"D","2022-07-28","18","46608","LD.HILND_PK13.8","18","351.16","0.0","2.09","353.25"
"D","2022-07-28","18","46960","LD.CHASE_HL12.5","7","351.16","0.0","2.83","353.99"
"D","2022-07-28","18","47381","LD.N_LONDON12.5","20","351.16","0.0","-2.62","348.54"
"D","2022-07-28","18","48168","LD.KENTCNTY12.5","27","351.16","0.0","-1.81","349.35"
"D","2022-07-28","18","49016","LD.DRUMROCK12.5","13","351.16","0.0","-1.88","349.28"
"D","2022-07-28","18","68506","LD.JEPSON  13.8","25","351.16","0.0","3.04","354.2"
"D","2022-07-28","18","68507","LD.JEPSON  69  ","42","351.16","0.0","3.04","354.2"
"D","2022-07-28","18","68508","LD.JEPSON  23  ","30","351.16","0.0","3.04","354.2"
"D","2022-07-28","18","69268","LD.DUNNL_PK13.8","35","351.16","0.0","3.95","355.11"
"D","2022-07-28","19","4197","LD.NASNVILL13.8","23","391.62","0.0","-1.09","390.53"
"D","2022-07-28","19","4216","LD.WSHNGTN 14.4","39","391.62","0.0","2.44","394.06"
"D","2022-07-28","19","4217","LD.PAWTUCKT13.8","40","391.62","0.0","5.79","397.41"
"D","2022-07-28","19","4218","LD.VALLEY  13.8","30","391.62","0.0","4.59","396.21"
"D","2022-07-28","19","4219","LD.STAPLES 13.8","20","391.62","0.0","4.11","395.73"
"D","2022-07-28","19","4220","LD.RVERSIDE13.8","35","391.62","0.0","2.56","394.18"
"D","2022-07-28","19","4255","LD.KENTCNTY34.5","69","391.62","0.0","-0.98","390.64"
"D","2022-07-28","19","4275","LD.TIVERTON12.5","26","391.62","0.0","-2.47","389.15"
"D","2022-07-28","19","4276","LD.WOOD_RV 34.5","36","391.62","0.0","5.19","396.81"
"D","2022-07-28","19","4277","LD.KENYON  12.5","22","391.62","0.0","4.86","396.48"
"D","2022-07-28","19","4279","LD.W_KNGSTN34.5","63","391.62","0.0","4.02","395.64"
"D","2022-07-28","19","4280","LD.DRUMROCK23","55","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","4282","LD.PONTIAC 12.5","28","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","4283","LD.LINCOLN 12.5","38","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","4285","LD.W_CRNSTN12.5","20","391.62","0.0","-3.05","388.57"
"D","2022-07-28","19","4286","LD.JOHNSTON23","44","391.62","0.0","-4.09","387.53"
"D","2022-07-28","19","4287","LD.PUTNM_PK12.5","34","391.62","0.0","-2.6","389.02"
"D","2022-07-28","19","4288","LD.WOLF_HL 23","22","391.62","0.0","-2.19","389.43"
"D","2022-07-28","19","4289","LD.FARNPIKE12.5","28","391.62","0.0","-1.98","389.64"
"D","2022-07-28","19","4295","LD.BRISTLRI12.5","14","391.62","0.0","2.52","394.14"
"D","2022-07-28","19","4298","LD.PHILIPD 23","18","391.62","0.0","-1.07","390.55"
"D","2022-07-28","19","4299","LD.WAMPNOAG12.5","40","391.62","0.0","-2.02","389.6"
"D","2022-07-28","19","4301","LD.FRNKLNSQ11.5","105","391.62","0.0","-3.58","388.04"
"D","2022-07-28","19","4302","LD.ADMIRAL 23  ","29","391.62","0.0","-0.38","391.24"
"D","2022-07-28","19","4821","LD.CLARKSON12.5T1 LD","24","391.62","0.0","-0.38","391.24"
"D","2022-07-28","19","4822","LD.CLARKSON12.5T2 LD","24","391.62","0.0","-0.38","391.24"
"D","2022-07-28","19","4825","LD.DAVISVIL34.5T1 LD","9","391.62","0.0","1.29","392.91"
"D","2022-07-28","19","4826","LD.DAVISVIL34.5T2 LD","15","391.62","0.0","0.7","392.32"
"D","2022-07-28","19","4893","LD.OLD_BAPT12.5T1 LD","10","391.62","0.0","1.29","392.91"
"D","2022-07-28","19","4894","LD.OLD_BAPT12.5T2 LD","9","391.62","0.0","0.7","392.32"
"D","2022-07-28","19","4904","LD.SOKANSET23  T1 LD","15","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","4905","LD.SOKANSET23  T2 LD","15","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","4910","LD.WARREN  12.5T1 LD","13","391.62","0.0","-0.35","391.27"
"D","2022-07-28","19","4911","LD.WARREN  12.5T2 LD","14","391.62","0.0","2.52","394.14"
"D","2022-07-28","19","4912","LD.WARREN  23  T5 LD","8","391.62","0.0","2.52","394.14"
"D","2022-07-28","19","4913","LD.WARREN  23  T6 LD","20","391.62","0.0","-0.35","391.27"
"D","2022-07-28","19","10474","LD.DEXTR_RI13.8","16","391.62","0.0","3.68","395.3"
"D","2022-07-28","19","10684","LD.JOHNSTON12.5","54","391.62","0.0","-4.08","387.54"
"D","2022-07-28","19","10813","LD.FRNKLNSQ12.5","51","391.62","0.0","-3.58","388.04"
"D","2022-07-28","19","10888","LD.KILVERT 12.5","27","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","15918","LD.TOWER_HL13.0","25","391.62","0.0","2.4","394.02"
"D","2022-07-28","19","39678","LD.WOONSCKT13.8","17","391.62","0.0","-0.38","391.24"
"D","2022-07-28","19","46608","LD.HILND_PK13.8","18","391.62","0.0","3.54","395.16"
"D","2022-07-28","19","46960","LD.CHASE_HL12.5","16","391.62","0.0","4.7","396.32"
"D","2022-07-28","19","47381","LD.N_LONDON12.5","21","391.62","0.0","-1.68","389.94"
"D","2022-07-28","19","47969","LD.VALLEY  23","2","391.62","0.0","4.59","396.21"
"D","2022-07-28","19","48168","LD.KENTCNTY12.5","28","391.62","0.0","-0.98","390.64"
"D","2022-07-28","19","49016","LD.DRUMROCK12.5","14","391.62","0.0","-1.0","390.62"
"D","2022-07-28","19","68506","LD.JEPSON  13.8","25","391.62","0.0","5.0","396.62"
"D","2022-07-28","19","68507","LD.JEPSON  69  ","42","391.62","0.0","5.0","396.62"
"D","2022-07-28","19","68508","LD.JEPSON  23  ","30","391.62","0.0","5.0","396.62"
"D","2022-07-28","19","69268","LD.DUNNL_PK13.8","35","391.62","0.0","5.67","397.29"
"D","2022-07-28","20","4197","LD.NASNVILL13.8","24","243.8","0.0","-0.48","243.32"
"D","2022-07-28","20","4216","LD.WSHNGTN 14.4","37","243.8","0.0","1.7","245.5"
"D","2022-07-28","20","4217","LD.PAWTUCKT13.8","39","243.8","0.0","3.74","247.54"
"D","2022-07-28","20","4218","LD.VALLEY  13.8","30","243.8","0.0","3.02","246.82"
"D","2022-07-28","20","4219","LD.STAPLES 13.8","20","243.8","0.0","2.73","246.53"
"D","2022-07-28","20","4220","LD.RVERSIDE13.8","36","243.8","0.0","1.78","245.58"
"D","2022-07-28","20","4255","LD.KENTCNTY34.5","70","243.8","0.0","-0.44","243.36"
"D","2022-07-28","20","4275","LD.TIVERTON12.5","26","243.8","0.0","-1.3","242.5"
"D","2022-07-28","20","4276","LD.WOOD_RV 34.5","36","243.8","0.0","3.35","247.15"
"D","2022-07-28","20","4277","LD.KENYON  12.5","24","243.8","0.0","3.14","246.94"
"D","2022-07-28","20","4279","LD.W_KNGSTN34.5","63","243.8","0.0","2.6","246.4"
"D","2022-07-28","20","4280","LD.DRUMROCK23","56","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","4282","LD.PONTIAC 12.5","28","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","4283","LD.LINCOLN 12.5","37","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","4285","LD.W_CRNSTN12.5","19","243.8","0.0","-1.64","242.16"
"D","2022-07-28","20","4286","LD.JOHNSTON23","47","243.8","0.0","-2.24","241.56"
"D","2022-07-28","20","4287","LD.PUTNM_PK12.5","32","243.8","0.0","-1.36","242.44"
"D","2022-07-28","20","4288","LD.WOLF_HL 23","22","243.8","0.0","-1.11","242.69"
"D","2022-07-28","20","4289","LD.FARNPIKE12.5","26","243.8","0.0","-1.0","242.8"
"D","2022-07-28","20","4295","LD.BRISTLRI12.5","13","243.8","0.0","1.74","245.54"
"D","2022-07-28","20","4298","LD.PHILIPD 23","16","243.8","0.0","-0.35","243.45"
"D","2022-07-28","20","4299","LD.WAMPNOAG12.5","39","243.8","0.0","-0.93","242.87"
"D","2022-07-28","20","4301","LD.FRNKLNSQ11.5","90","243.8","0.0","-1.84","241.96"
"D","2022-07-28","20","4302","LD.ADMIRAL 23  ","28","243.8","0.0","-0.03","243.77"
"D","2022-07-28","20","4821","LD.CLARKSON12.5T1 LD","24","243.8","0.0","-0.03","243.77"
"D","2022-07-28","20","4822","LD.CLARKSON12.5T2 LD","23","243.8","0.0","-0.03","243.77"
"D","2022-07-28","20","4825","LD.DAVISVIL34.5T1 LD","10","243.8","0.0","0.94","244.74"
"D","2022-07-28","20","4826","LD.DAVISVIL34.5T2 LD","14","243.8","0.0","0.58","244.38"
"D","2022-07-28","20","4893","LD.OLD_BAPT12.5T1 LD","10","243.8","0.0","0.94","244.74"
"D","2022-07-28","20","4894","LD.OLD_BAPT12.5T2 LD","9","243.8","0.0","0.58","244.38"
"D","2022-07-28","20","4904","LD.SOKANSET23  T1 LD","15","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","4905","LD.SOKANSET23  T2 LD","15","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","4910","LD.WARREN  12.5T1 LD","13","243.8","0.0","0.03","243.83"
"D","2022-07-28","20","4911","LD.WARREN  12.5T2 LD","14","243.8","0.0","1.74","245.54"
"D","2022-07-28","20","4912","LD.WARREN  23  T5 LD","7","243.8","0.0","1.74","245.54"
"D","2022-07-28","20","4913","LD.WARREN  23  T6 LD","20","243.8","0.0","0.03","243.83"
"D","2022-07-28","20","10474","LD.DEXTR_RI13.8","17","243.8","0.0","2.47","246.27"
"D","2022-07-28","20","10684","LD.JOHNSTON12.5","54","243.8","0.0","-2.24","241.56"
"D","2022-07-28","20","10813","LD.FRNKLNSQ12.5","63","243.8","0.0","-1.84","241.96"
"D","2022-07-28","20","10888","LD.KILVERT 12.5","27","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","15918","LD.TOWER_HL13.0","24","243.8","0.0","1.61","245.41"
"D","2022-07-28","20","39678","LD.WOONSCKT13.8","18","243.8","0.0","-0.03","243.77"
"D","2022-07-28","20","46608","LD.HILND_PK13.8","18","243.8","0.0","2.39","246.19"
"D","2022-07-28","20","46960","LD.CHASE_HL12.5","17","243.8","0.0","3.05","246.85"
"D","2022-07-28","20","47381","LD.N_LONDON12.5","20","243.8","0.0","-0.83","242.97"
"D","2022-07-28","20","47969","LD.VALLEY  23","2","243.8","0.0","3.02","246.82"
"D","2022-07-28","20","48168","LD.KENTCNTY12.5","26","243.8","0.0","-0.44","243.36"
"D","2022-07-28","20","49016","LD.DRUMROCK12.5","13","243.8","0.0","-0.43","243.37"
"D","2022-07-28","20","68506","LD.JEPSON  13.8","25","243.8","0.0","3.27","247.07"
"D","2022-07-28","20","68507","LD.JEPSON  69  ","40","243.8","0.0","3.27","247.07"
"D","2022-07-28","20","68508","LD.JEPSON  23  ","29","243.8","0.0","3.27","247.07"
"D","2022-07-28","20","69268","LD.DUNNL_PK13.8","34","243.8","0.0","3.67","247.47"
"D","2022-07-28","21","4197","LD.NASNVILL13.8","25","256.77","0.0","-0.75","256.02"
"D","2022-07-28","21","4216","LD.WSHNGTN 14.4","39","256.77","0.0","1.49","258.26"
"D","2022-07-28","21","4217","LD.PAWTUCKT13.8","39","256.77","0.0","3.47","260.24"
"D","2022-07-28","21","4218","LD.VALLEY  13.8","29","256.77","0.0","2.82","259.59"
"D","2022-07-28","21","4219","LD.STAPLES 13.8","19","256.77","0.0","2.54","259.31"
"D","2022-07-28","21","4220","LD.RVERSIDE13.8","36","256.77","0.0","1.6","258.37"
"D","2022-07-28","21","4255","LD.KENTCNTY34.5","68","256.77","0.0","-0.73","256.04"
"D","2022-07-28","21","4275","LD.TIVERTON12.5","26","256.77","0.0","-1.99","254.78"
"D","2022-07-28","21","4276","LD.WOOD_RV 34.5","35","256.77","0.0","3.43","260.2"
"D","2022-07-28","21","4277","LD.KENYON  12.5","23","256.77","0.0","3.16","259.93"
"D","2022-07-28","21","4279","LD.W_KNGSTN34.5","60","256.77","0.0","2.55","259.32"
"D","2022-07-28","21","4280","LD.DRUMROCK23","59","256.77","0.0","-0.74","256.03"
"D","2022-07-28","21","4282","LD.PONTIAC 12.5","27","256.77","0.0","-0.74","256.03"
"D","2022-07-28","21","4283","LD.LINCOLN 12.5","35","256.77","0.0","-0.74","256.03"
"D","2022-07-28","21","4285","LD.W_CRNSTN12.5","19","256.77","0.0","-2.05","254.72"
"D","2022-07-28","21","4286","LD.JOHNSTON23","47","256.77","0.0","-2.69","254.08"
"D","2022-07-28","21","4287","LD.PUTNM_PK12.5","31","256.77","0.0","-1.73","255.04"
"D","2022-07-28","21","4288","LD.WOLF_HL 23","21","256.77","0.0","-1.48","255.29"
"D","2022-07-28","21","4289","LD.FARNPIKE12.5","26","256.77","0.0","-1.34","255.43"
"D","2022-07-28","21","4295","LD.BRISTLRI12.5","13","256.77","0.0","1.4","258.17"
"D","2022-07-28","21","4298","LD.PHILIPD 23","16","256.77","0.0","-0.79","255.98"
"D","2022-07-28","21","4299","LD.WAMPNOAG12.5","38","256.77","0.0","-1.38","255.39"
"D","2022-07-28","21","4301","LD.FRNKLNSQ11.5","85","256.77","0.0","-2.33","254.44"
"D","2022-07-28","21","4302","LD.ADMIRAL 23  ","29","256.77","0.0","-0.28","256.49"
"D","2022-07-28","21","4821","LD.CLARKSON12.5T1 LD","25","256.77","0.0","-0.28","256.49"
"D","2022-07-28","21","4822","LD.CLARKSON12.5T2 LD","24","256.77","0.0","-0.28","256.49"
"D","2022-07-28","21","4825","LD.DAVISVIL34.5T1 LD","10","256.77","0.0","0.76","257.53"
"D","2022-07-28","21","4826","LD.DAVISVIL34.5T2 LD","15","256.77","0.0","0.35","257.12"
"D","2022-07-28","21","4893","LD.OLD_BAPT12.5T1 LD","10","256.77","0.0","0.76","257.53"
"D","2022-07-28","21","4894","LD.OLD_BAPT12.5T2 LD","9","256.77","0.0","0.35","257.12"
"D","2022-07-28","21","4904","LD.SOKANSET23  T1 LD","15","256.77","0.0","-0.74","256.03"
"D","2022-07-28","21","4905","LD.SOKANSET23  T2 LD","15","256.77","0.0","-0.74","256.03"
"D","2022-07-28","21","4910","LD.WARREN  12.5T1 LD","12","256.77","0.0","-0.39","256.38"
"D","2022-07-28","21","4911","LD.WARREN  12.5T2 LD","13","256.77","0.0","1.4","258.17"
"D","2022-07-28","21","4912","LD.WARREN  23  T5 LD","7","256.77","0.0","1.4","258.17"
"D","2022-07-28","21","4913","LD.WARREN  23  T6 LD","20","256.77","0.0","-0.39","256.38"
"D","2022-07-28","21","10474","LD.DEXTR_RI13.8","17","256.77","0.0","1.92","258.69"
"D","2022-07-28","21","10684","LD.JOHNSTON12.5","53","256.77","0.0","-2.7","254.07"
"D","2022-07-28","21","10813","LD.FRNKLNSQ12.5","65","256.77","0.0","-2.33","254.44"
"D","2022-07-28","21","10888","LD.KILVERT 12.5","25","256.77","0.0","-0.74","256.03"
